But des atter supper wuz ober, en w'iles de ladies wuz settin' out on de piazzer, Chloe slip' off fum de house en run down de road,--dis yer same road we come; en w'en she got mos' ter de crick--dis yer same crick	Julius
right befo' us--she kin' er kep' in de bushes at de side er de road, 'tel fin'lly she seed Jeff settin' on de bank on de udder side er de crick,--right unner dat ole wilier-tree droopin' ober de water yander.	Julius
En eve'y now en den he 'd git up en look up de road to'ds Mars' Marrabo's on de udder side er de swamp.	Julius
Fus' Chloe felt lack she 'd go right ober de crick en gib Jeff a piece er her min'.	Julius
Den she 'lowed she better be sho' befo' she done anythin'.	Julius
So she helt herse'f in de bes' she could, gittin' madder en madder eve'y minute, 'tel bimeby she seed a 'oman comin' down de road on de udder side fum to'ds Mars' Marrabo Utley's plantation.	Julius
En w'en she seed Jeff jump up en run to'ds dat 'oman, en th'ow his a'ms roun' her neck, po' Chloe did n' stop ter see no mo', but des tu'nt roun' en run up ter de house, en rush' up on de piazzer, en up en tol' Mars' Dugal' en ole mis' all 'bout de baby doll, en all 'bout Jeff gittin' de goopher fum Aun' Peggy, en 'bout w'at de goopher had done ter Hannibal.	Julius
Wat do I mean?	Julius
I means dat I got squared up wid you fer treatin' me de way you done, en I got eben wid dat yaller nigger Jeff fer cuttin' me out.	Julius
Now, he's gwine ter know w'at it is ter eat co'n bread en merlasses once mo', en wuk fum daylight ter da'k, en ter hab a oberseah dribin' 'im fum one day's een' ter de udder.	Julius
I means dat I sont wo'd ter Jeff dat Sunday dat you wuz gwine ter be ober ter Mars' Marrabo's visitin' dat ebenin', en you want 'im ter meet you down by de crick on de way home en go de rest er de road wid you.	Julius
En den I put on a frock en a sunbonnet, en fix' myse'f up ter look lack a 'oman; en w'en Jeff seed me comin', he run ter meet me, en you seed 'im,--fer I 'd be'n watchin' in de bushes befo' en 'skivered you comin' down de road.	Julius
En now I reckon you en Jeff bofe knows w'at it means ter mess wid a nigger lack me.	Julius
Po' Chloe had n' heared mo' d'n half er de las' part er w'at Hannibal said, but she had heared 'nuff to l'arn dat dis nigger had fooled her en Jeff, en dat po' Jeff had n' done nuffin, en dat fer lovin' her too much en goin' ter meet her she had cause' 'im ter be sol' erway whar she 'd neber, neber see 'im no mo'.	Julius
De sun mought shine by day, de moon by night, de flowers mought bloom, en de mawkin'-birds mought sing, but po' Jeff wuz done los' ter her fereber en fereber.	Julius
Hannibal had n' mo' d'n finish' w'at he had ter say, w'en Chloe's knees gun 'way unner her, en she fell down in de road, en lay dere half a' hour er so befo' she come to.	Julius
W'en she did, she crep' up ter de house des ez pale ez a ghos'.	Julius
En fer a mont' er so she crawled roun' de house, en 'peared ter be so po'ly dat Mars' Dugal' sont fer a doctor; en de doctor kep' on axin' her questions 'tel he foun' she wuz des pinin' erway fer Jeff.	Julius
Wen he tol' Mars' Dugal', Mars' Dugal' lafft, en said he 'd fix dat.	Julius
She could hab de noo house boy fer a husban'.	Julius
But ole mis' say, no, Chloe ain' dat kin'er gal, en dat Mars' Dugal' sh'd buy Jeff back.	Julius
So Mars' Dugal' writ a letter ter dis yer spekilater down ter Wim'l'ton, en tol' ef he ain' done sol' dat nigger Souf w'at he bought fum 'im, he'd lack ter buy 'im back ag'in.	Julius
Chloe 'mence' ter pick up a little w'en ole mis' tol' her 'bout dis letter.	Julius
Howsomeber, bimeby Mars' Dugal' got a' answer fum de spekilater, who said he wuz monst'us sorry, but Jeff had fell ove'boa'd er jumped off'n de steamboat on de way ter Wim'l'ton, en got drownded, en co'se he could n' sell 'im back, much ez he'd lack ter 'bleedge Mars' Dugal.	Julius
Well, atter Chloe heared dis, she wa'n't much mo' use ter nobody.	Julius
She pu'tended ter do her wuk, en ole mis' put up wid her, en had de doctor gib her medicine, en let 'er go ter de circus, en all so'ts er things fer ter take her min' off'n her troubles.	Julius
But dey did n' none un 'em do no good.	Julius
Chloe got ter slippin' down here in de ebenin' des lack she 'uz comin' ter meet Jeff, en she 'd set dere unner dat wilier-tree on de udder side, en wait fer 'im, night atter night.	Julius
Bimeby she got so bad de w'ite folks sont her ober ter young Mis' Ma'g'ret's fer ter gib her a change; but she runned erway de fus' night, en w'en dey looked fer 'er nex' mawnin', dey foun' her co'pse layin' in de branch yander, right 'cross fum whar we 're settin' now.	Julius
